TICID,planet_name,period,T0,Tdur,depth,SNR
394357918,1,1.633,1326.788,0.044,0.004,308.886
394357918,2,14.58,1339.405,0.072,0.006,1454.952
394357918,3,4.9,2062.093,0.05,0.01,559.589
394357918,4,1.478,2063.941,0.003,0.017,2503.634
