TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
394357918,5.0,Single,1332.441,1064.538,0.001,0.321,0.026,0.0,1084.515,0.008,0.1533,0.4776,0.999,0.641,0.008,5.292
