TICID,planet_name,period,T0,Tdur,depth,SNR
351601843,1,1.213,1657.251,0.049,0.001,273.146
351601843,2,12.981,2048.083,0.135,0.002,1734.086
351601843,3,4.239,2040.072,0.04,0.001,814.378
